Date,Year,Sto_Nino_WL_Valid_Hours,Sto_Nino_WL_24h_Pass,Sto_Nino_WL_DailyMax,Nangka_WL_Valid_Hours,Nangka_WL_24h_Pass,Nangka_WL_DailyMax,BosoBoso_Rain_Valid_Hours,BosoBoso_Rain_24h_Pass,BosoBoso_Rain_DailySum,Campana_Rain_Valid_Hours,Campana_Rain_24h_Pass,Campana_Rain_DailySum,Nangka_Rain_Valid_Hours,Nangka_Rain_24h_Pass,Nangka_Rain_DailySum,Oro_Rain_Valid_Hours,Oro_Rain_24h_Pass,Oro_Rain_DailySum,Aries_Rain_Valid_Hours,Aries_Rain_24h_Pass,Aries_Rain_DailySum,All7_Common_24h_Pass,Exact_t1_Eligible,Exact_t2_Eligible,Exact_t3_Eligible
2019-05-07,2019,24,YES,11.97,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-05-08,2019,24,YES,14.1,24,YES,17.17,24,YES,37.0,24,YES,0.0,24,YES,98.0,24,YES,63.0,24,YES,109.0,YES,True,True,True
2019-05-09,2019,22,NO,,22,NO,,24,YES,61.0,24,YES,102.0,23,NO,,24,YES,41.0,24,YES,41.0,NO,False,False,False
2019-05-10,2019,24,YES,12.49,24,YES,15.98,24,YES,0.0,24,YES,1.0,24,YES,7.0,24,YES,7.0,24,YES,14.0,YES,False,False,False
2019-05-11,2019,24,YES,12.02,24,YES,15.85,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False
2019-05-12,2019,24,YES,12.01,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False
2019-05-13,2019,24,YES,12.01,24,YES,15.84,24,YES,0.0,24,YES,2.0,24,YES,0.0,24,YES,22.0,24,YES,0.0,YES,True,True,True
2019-05-14,2019,24,YES,12.01,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-05-15,2019,24,YES,12.01,24,YES,15.84,24,YES,13.0,24,YES,0.0,24,YES,4.0,24,YES,20.0,24,YES,38.0,YES,True,True,True
2019-05-16,2019,24,YES,12.01,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-05-17,2019,24,YES,12.05,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-05-18,2019,24,YES,12.01,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-05-19,2019,24,YES,12.21,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,15.0,24,YES,0.0,YES,True,True,True
2019-05-20,2019,24,YES,12.06,24,YES,15.84,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-05-21,2019,24,YES,12.36,24,YES,15.84,24,YES,0.0,24,YES,6.0,24,YES,8.0,24,YES,18.0,24,YES,0.0,YES,True,True,True
2019-05-22,2019,24,YES,12.9,24,YES,16.51,24,YES,1.0,24,YES,9.0,24,YES,5.0,24,YES,12.0,24,YES,15.0,YES,True,True,True
2019-05-23,2019,24,YES,12.13,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,10.0,24,YES,1.0,YES,True,True,True
2019-05-24,2019,24,YES,12.01,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-05-25,2019,24,YES,12.01,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-05-26,2019,24,YES,13.78,24,YES,17.17,24,YES,42.0,24,YES,24.0,24,YES,80.0,24,YES,26.0,24,YES,39.0,YES,True,True,True
2019-05-27,2019,24,YES,12.04,24,YES,15.91,24,YES,1.0,24,YES,1.0,24,YES,0.0,24,YES,1.0,24,YES,2.0,YES,True,True,True
2019-05-28,2019,24,YES,12.04,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,4.0,24,YES,1.0,24,YES,2.0,YES,True,True,True
2019-05-29,2019,24,YES,12.04,24,YES,15.85,24,YES,0.0,24,YES,15.0,24,YES,0.0,24,YES,57.0,24,YES,0.0,YES,True,True,True
2019-05-30,2019,24,YES,12.03,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-05-31,2019,24,YES,12.03,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-06-01,2019,24,YES,12.03,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-06-02,2019,24,YES,12.03,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-06-03,2019,24,YES,12.03,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,33.0,24,YES,0.0,YES,True,True,True
2019-06-04,2019,24,YES,12.03,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-06-05,2019,24,YES,12.03,24,YES,15.854,24,YES,2.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-06-06,2019,24,YES,12.03,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-06-07,2019,24,YES,12.03,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-06-08,2019,24,YES,12.03,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-06-09,2019,24,YES,12.03,24,YES,16.02,24,YES,0.0,24,YES,2.0,24,YES,17.0,24,YES,0.0,24,YES,36.0,YES,True,True,True
2019-06-10,2019,24,YES,12.03,24,YES,16.01,24,YES,14.0,24,YES,5.0,24,YES,42.0,24,YES,19.0,24,YES,9.0,YES,True,True,True
2019-06-11,2019,24,YES,12.03,24,YES,15.87,24,YES,2.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,2.0,YES,True,True,True
2019-06-12,2019,24,YES,12.03,24,YES,15.85,24,YES,1.0,24,YES,0.0,24,YES,3.0,24,YES,1.0,24,YES,0.0,YES,True,True,True
2019-06-13,2019,24,YES,12.03,24,YES,15.85,24,YES,3.0,24,YES,3.0,24,YES,3.0,24,YES,1.0,24,YES,1.0,YES,True,True,True
2019-06-14,2019,24,YES,12.03,24,YES,15.85,24,YES,18.0,24,YES,19.0,24,YES,15.0,24,YES,9.0,24,YES,8.0,YES,True,True,True
2019-06-15,2019,24,YES,12.03,24,YES,15.85,24,YES,2.0,24,YES,1.0,24,YES,3.0,24,YES,5.0,24,YES,2.0,YES,True,True,True
2019-06-16,2019,24,YES,12.03,24,YES,15.85,24,YES,6.0,24,YES,5.0,24,YES,1.0,24,YES,6.0,24,YES,20.0,YES,True,True,True
2019-06-17,2019,24,YES,12.03,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,True,True
2019-06-18,2019,24,YES,12.03,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-06-19,2019,24,YES,12.03,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,4.0,24,YES,0.0,24,YES,4.0,YES,True,True,True
2019-06-20,2019,24,YES,12.39,24,YES,16.11,24,YES,1.0,24,YES,18.0,24,YES,38.0,24,YES,17.0,24,YES,24.0,YES,True,True,True
2019-06-21,2019,24,YES,12.07,24,YES,15.96,24,YES,2.0,24,YES,21.0,24,YES,31.0,24,YES,31.0,24,YES,28.0,YES,True,True,True
2019-06-22,2019,24,YES,12.25,24,YES,15.85,24,YES,15.0,24,YES,5.0,24,YES,4.0,24,YES,81.0,24,YES,2.0,YES,True,True,True
2019-06-23,2019,24,YES,12.46,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,4.0,24,YES,77.0,24,YES,16.0,YES,True,True,True
2019-06-24,2019,24,YES,13.03,24,YES,16.31,24,YES,23.0,24,YES,14.0,24,YES,45.0,24,YES,30.0,24,YES,42.0,YES,True,True,True
2019-06-25,2019,24,YES,13.08,24,YES,16.43,24,YES,17.0,24,YES,52.0,24,YES,7.0,24,YES,19.0,24,YES,37.0,YES,True,True,True
2019-06-26,2019,24,YES,12.48,24,YES,15.87,24,YES,21.0,24,YES,29.0,24,YES,3.0,24,YES,47.0,24,YES,13.0,YES,True,True,True
2019-06-27,2019,24,YES,12.33,24,YES,15.88,24,YES,13.0,24,YES,21.0,24,YES,11.0,24,YES,27.0,24,YES,12.0,YES,True,True,True
2019-06-28,2019,24,YES,14.14,24,YES,17.33,24,YES,35.0,24,YES,23.0,24,YES,92.0,24,YES,99.0,24,YES,83.0,YES,True,True,True
2019-06-29,2019,24,YES,13.15,24,YES,16.32,24,YES,39.0,24,YES,47.0,24,YES,12.0,24,YES,28.0,24,YES,31.0,YES,True,True,True
2019-06-30,2019,24,YES,12.68,24,YES,16.01,24,YES,16.0,24,YES,11.0,24,YES,24.0,24,YES,42.0,24,YES,14.0,YES,True,True,True
2019-07-01,2019,24,YES,12.88,24,YES,16.1,24,YES,16.0,24,YES,26.0,24,YES,32.0,24,YES,29.0,24,YES,21.0,YES,True,True,True
2019-07-02,2019,24,YES,12.58,24,YES,16.01,24,YES,0.0,24,YES,2.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-07-03,2019,24,YES,12.15,24,YES,15.89,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-07-04,2019,24,YES,12.13,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-07-05,2019,24,YES,12.13,24,YES,15.85,24,YES,0.0,24,YES,7.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-07-06,2019,24,YES,12.13,24,YES,15.85,24,YES,8.0,24,YES,13.0,24,YES,0.0,24,YES,5.0,24,YES,1.0,YES,True,True,True
2019-07-07,2019,24,YES,12.13,24,YES,15.91,23,NO,,23,NO,,23,NO,,23,NO,,23,NO,,NO,False,False,False
2019-07-08,2019,24,YES,12.12,24,YES,15.89,24,YES,16.0,24,YES,9.0,24,YES,0.0,24,YES,5.0,24,YES,3.0,YES,False,False,False
2019-07-09,2019,24,YES,12.12,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,24.0,24,YES,0.0,YES,True,False,False
2019-07-10,2019,24,YES,12.12,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False
2019-07-11,2019,24,YES,12.12,24,YES,15.85,24,YES,1.0,24,YES,14.0,24,YES,0.0,24,YES,6.0,24,YES,0.0,YES,True,True,True
2019-07-12,2019,24,YES,12.12,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,1.0,24,YES,0.0,YES,True,True,True
2019-07-13,2019,24,YES,12.12,24,YES,15.85,24,YES,2.0,24,YES,1.0,24,YES,5.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-07-14,2019,24,YES,13.3,24,YES,17.08,24,YES,50.0,24,YES,2.0,24,YES,24.0,24,YES,35.0,24,YES,69.0,YES,True,True,True
2019-07-15,2019,24,YES,12.16,24,YES,15.87,24,YES,1.0,24,YES,2.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,YES,True,True,True
2019-07-16,2019,24,YES,12.16,24,YES,15.85,24,YES,31.0,24,YES,32.0,24,YES,6.0,24,YES,15.0,24,YES,15.0,YES,True,True,True
2019-07-17,2019,24,YES,12.19,24,YES,15.85,24,YES,17.0,24,YES,15.0,24,YES,10.0,24,YES,42.0,24,YES,28.0,YES,True,True,True
2019-07-18,2019,24,YES,12.84,24,YES,16.04,24,YES,25.0,24,YES,28.0,24,YES,16.0,24,YES,21.0,24,YES,11.0,YES,True,True,True
2019-07-19,2019,23,NO,,23,NO,,24,YES,1.0,24,YES,1.0,24,YES,9.0,24,YES,2.0,24,YES,2.0,NO,False,False,False
2019-07-20,2019,24,YES,12.18,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,YES,False,False,False
2019-07-21,2019,24,YES,12.18,24,YES,15.95,24,YES,3.0,24,YES,3.0,24,YES,1.0,24,YES,2.0,24,YES,2.0,YES,True,False,False
2019-07-22,2019,24,YES,13.09,24,YES,16.47,24,YES,6.0,24,YES,19.0,24,YES,11.0,24,YES,64.0,24,YES,12.0,YES,True,True,False
2019-07-23,2019,24,YES,12.28,24,YES,16.04,24,YES,15.0,24,YES,2.0,24,YES,2.0,24,YES,1.0,24,YES,26.0,YES,True,True,True
2019-07-24,2019,24,YES,13.61,24,YES,17.38,24,YES,83.0,24,YES,49.0,24,YES,28.0,24,YES,56.0,24,YES,61.0,YES,True,True,True
2019-07-25,2019,24,YES,12.67,24,YES,16.03,24,YES,1.0,24,YES,10.0,24,YES,0.0,24,YES,12.0,24,YES,6.0,YES,True,True,True
2019-07-26,2019,24,YES,12.57,24,YES,15.91,24,YES,13.0,24,YES,60.0,24,YES,13.0,24,YES,17.0,24,YES,11.0,YES,True,True,True
2019-07-27,2019,24,YES,12.69,24,YES,16.01,24,YES,3.0,24,YES,1.0,24,YES,12.0,24,YES,35.0,24,YES,26.0,YES,True,True,True
2019-07-28,2019,23,NO,,23,NO,,24,YES,7.0,24,YES,18.0,24,YES,12.0,24,YES,45.0,24,YES,17.0,NO,False,False,False
2019-07-29,2019,24,YES,12.89,24,YES,16.2,24,YES,40.0,24,YES,16.0,24,YES,9.0,24,YES,13.0,24,YES,16.0,YES,False,False,False
2019-07-30,2019,24,YES,13.13,24,YES,16.31,24,YES,5.0,24,YES,5.0,24,YES,12.0,24,YES,19.0,24,YES,35.0,YES,True,False,False
2019-07-31,2019,24,YES,12.78,24,YES,16.03,24,YES,5.0,24,YES,6.0,24,YES,6.0,24,YES,25.0,24,YES,6.0,YES,True,True,False
2019-08-01,2019,24,YES,12.92,24,YES,16.0,24,YES,42.0,24,YES,34.0,24,YES,22.0,24,YES,22.0,24,YES,34.0,YES,True,True,True
2019-08-02,2019,23,NO,,23,NO,,24,YES,83.0,24,YES,70.0,24,YES,74.0,24,YES,38.0,24,YES,75.0,NO,False,False,False
2019-08-03,2019,24,YES,14.41,24,YES,17.33,24,YES,33.0,24,YES,32.0,24,YES,30.0,24,YES,42.0,24,YES,57.0,YES,False,False,False
2019-08-04,2019,24,YES,13.78,24,YES,16.78,24,YES,26.0,24,YES,34.0,24,YES,10.0,24,YES,12.0,24,YES,16.0,YES,True,False,False
2019-08-05,2019,24,YES,13.38,24,YES,16.46,24,YES,17.0,24,YES,16.0,24,YES,19.0,24,YES,34.0,24,YES,14.0,YES,True,True,False
2019-08-06,2019,24,YES,13.11,23,NO,,24,YES,31.0,24,YES,26.0,24,YES,3.0,24,YES,10.0,24,YES,16.0,NO,False,False,False
2019-08-07,2019,24,YES,12.97,24,YES,16.11,23,NO,,23,NO,,23,NO,,23,NO,,23,NO,,NO,False,False,False
2019-08-08,2019,24,YES,14.36,24,YES,17.37,24,YES,44.0,24,YES,48.0,24,YES,62.0,24,YES,62.0,24,YES,59.0,YES,False,False,False
2019-08-09,2019,24,YES,15.1,24,YES,18.17,24,YES,37.0,24,YES,35.0,24,YES,53.0,24,YES,29.0,24,YES,47.0,YES,True,False,False
2019-08-10,2019,23,NO,,24,YES,17.11,24,YES,4.0,24,YES,7.0,24,YES,7.0,24,YES,14.0,24,YES,5.0,NO,False,False,False
2019-08-11,2019,24,YES,13.22,24,YES,16.24,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,4.0,24,YES,0.0,YES,False,False,False
2019-08-12,2019,24,YES,12.93,24,YES,16.03,24,YES,9.0,24,YES,19.0,24,YES,1.0,24,YES,2.0,24,YES,3.0,YES,True,False,False
2019-08-13,2019,24,YES,12.7,24,YES,15.98,24,YES,3.0,24,YES,4.0,24,YES,1.0,24,YES,18.0,24,YES,2.0,YES,True,True,False
2019-08-14,2019,24,YES,13.41,24,YES,15.94,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-08-15,2019,24,YES,13.25,24,YES,15.9,24,YES,0.0,24,YES,2.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,YES,True,True,True
2019-08-16,2019,24,YES,12.91,24,YES,15.88,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-08-17,2019,24,YES,12.69,24,YES,15.86,24,YES,12.0,24,YES,16.0,24,YES,0.0,24,YES,16.0,24,YES,8.0,YES,True,True,True
2019-08-18,2019,24,YES,12.64,24,YES,15.85,24,YES,1.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,True,True
2019-08-19,2019,23,NO,,23,NO,,24,YES,12.0,24,YES,9.0,24,YES,3.0,24,YES,4.0,24,YES,0.0,NO,False,False,False
2019-08-20,2019,24,YES,13.75,24,YES,16.4,24,YES,2.0,24,YES,5.0,24,YES,3.0,24,YES,5.0,24,YES,3.0,YES,False,False,False
2019-08-21,2019,24,YES,13.99,24,YES,17.09,24,YES,66.0,24,YES,35.0,24,YES,26.0,24,YES,28.0,24,YES,76.0,YES,True,False,False
2019-08-22,2019,24,YES,13.07,24,YES,16.11,24,YES,6.0,24,YES,22.0,24,YES,1.0,24,YES,13.0,24,YES,3.0,YES,True,True,False
2019-08-23,2019,24,YES,12.87,24,YES,16.09,24,YES,19.0,24,YES,17.0,24,YES,7.0,24,YES,8.0,24,YES,10.0,YES,True,True,True
2019-08-24,2019,24,YES,13.34,24,YES,16.41,24,YES,26.0,24,YES,24.0,24,YES,28.0,24,YES,30.0,24,YES,19.0,YES,True,True,True
2019-08-25,2019,24,YES,13.47,24,YES,16.57,24,YES,23.0,24,YES,38.0,24,YES,23.0,24,YES,10.0,24,YES,39.0,YES,True,True,True
2019-08-26,2019,23,NO,,24,YES,16.62,24,YES,24.0,24,YES,34.0,24,YES,17.0,24,YES,82.0,24,YES,5.0,NO,False,False,False
2019-08-27,2019,24,YES,13.14,24,YES,16.7,24,YES,1.0,24,YES,4.0,24,YES,1.0,24,YES,1.0,24,YES,1.0,YES,False,False,False
2019-08-28,2019,24,YES,12.54,24,YES,16.01,24,YES,3.0,24,YES,0.0,24,YES,1.0,24,YES,14.0,24,YES,0.0,YES,True,False,False
2019-08-29,2019,24,YES,12.42,24,YES,15.93,24,YES,5.0,24,YES,20.0,24,YES,4.0,24,YES,5.0,24,YES,12.0,YES,True,True,False
2019-08-30,2019,24,YES,12.7,24,YES,16.02,24,YES,2.0,24,YES,3.0,24,YES,17.0,24,YES,3.0,24,YES,3.0,YES,True,True,True
2019-08-31,2019,24,YES,15.81,24,YES,19.05,24,YES,63.0,24,YES,165.0,24,YES,25.0,24,YES,74.0,24,YES,50.0,YES,True,True,True
2019-09-01,2019,24,YES,14.28,24,YES,17.06,24,YES,3.0,24,YES,5.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,True,True
2019-09-02,2019,24,YES,13.05,24,YES,16.06,24,YES,25.0,24,YES,13.0,24,YES,6.0,24,YES,10.0,24,YES,13.0,YES,True,True,True
2019-09-03,2019,24,YES,12.89,24,YES,16.09,24,YES,18.0,24,YES,19.0,24,YES,7.0,24,YES,5.0,24,YES,12.0,YES,True,True,True
2019-09-04,2019,24,YES,12.83,24,YES,16.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-09-05,2019,24,YES,12.68,24,YES,15.94,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,2.0,YES,True,True,True
2019-09-06,2019,24,YES,12.57,24,YES,15.92,24,YES,2.0,24,YES,3.0,24,YES,0.0,24,YES,1.0,24,YES,1.0,YES,True,True,True
2019-09-07,2019,24,YES,12.47,24,YES,15.91,24,YES,2.0,24,YES,2.0,24,YES,0.0,24,YES,3.0,24,YES,0.0,YES,True,True,True
2019-09-08,2019,24,YES,12.4,23,NO,,24,YES,21.0,24,YES,18.0,24,YES,17.0,24,YES,6.0,24,YES,17.0,NO,False,False,False
2019-09-09,2019,24,YES,12.39,24,YES,15.98,24,YES,14.0,24,YES,10.0,24,YES,16.0,24,YES,22.0,24,YES,10.0,YES,False,False,False
2019-09-10,2019,24,YES,12.38,24,YES,15.94,24,YES,0.0,24,YES,4.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False
2019-09-11,2019,24,YES,12.38,24,YES,15.99,24,YES,3.0,24,YES,2.0,24,YES,15.0,24,YES,17.0,24,YES,13.0,YES,True,True,False
2019-09-12,2019,24,YES,12.55,24,YES,16.11,24,YES,26.0,24,YES,23.0,24,YES,15.0,24,YES,27.0,24,YES,26.0,YES,True,True,True
2019-09-13,2019,24,YES,12.51,24,YES,15.97,24,YES,10.0,24,YES,15.0,24,YES,0.0,24,YES,8.0,24,YES,2.0,YES,True,True,True
2019-09-14,2019,24,YES,12.63,24,YES,16.32,24,YES,75.0,24,YES,46.0,24,YES,9.0,24,YES,22.0,24,YES,26.0,YES,True,True,True
2019-09-15,2019,23,NO,,24,YES,16.96,24,YES,51.0,24,YES,46.0,24,YES,35.0,24,YES,55.0,24,YES,46.0,NO,False,False,False
2019-09-16,2019,24,YES,14.0,24,YES,16.94,24,YES,16.0,24,YES,23.0,24,YES,19.0,24,YES,17.0,24,YES,24.0,YES,False,False,False
2019-09-17,2019,24,YES,13.28,24,YES,16.25,24,YES,9.0,24,YES,12.0,24,YES,16.0,24,YES,22.0,24,YES,9.0,YES,True,False,False
2019-09-18,2019,24,YES,13.7,24,YES,16.7,24,YES,28.0,24,YES,40.0,24,YES,26.0,24,YES,33.0,24,YES,31.0,YES,True,True,False
2019-09-19,2019,24,YES,13.64,24,YES,16.63,24,YES,22.0,24,YES,24.0,24,YES,10.0,24,YES,6.0,24,YES,16.0,YES,True,True,True
2019-09-20,2019,24,YES,13.43,24,YES,16.41,24,YES,15.0,24,YES,11.0,24,YES,15.0,24,YES,28.0,24,YES,26.0,YES,True,True,True
2019-09-21,2019,24,YES,13.19,24,YES,16.16,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-09-22,2019,24,YES,13.1,24,YES,16.05,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-09-23,2019,24,YES,12.9,24,YES,15.98,24,YES,0.0,24,YES,4.0,24,YES,9.0,24,YES,1.0,24,YES,5.0,YES,True,True,True
2019-09-24,2019,24,YES,12.73,24,YES,16.03,24,YES,5.0,24,YES,0.0,24,YES,24.0,24,YES,0.0,24,YES,1.0,YES,True,True,True
2019-09-25,2019,24,YES,12.63,24,YES,16.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-09-26,2019,24,YES,12.57,24,YES,15.95,24,YES,3.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-09-27,2019,24,YES,12.56,24,YES,15.93,24,YES,3.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-09-28,2019,24,YES,12.55,24,YES,15.9,24,YES,8.0,24,YES,9.0,24,YES,8.0,24,YES,0.0,24,YES,7.0,YES,True,True,True
2019-09-29,2019,23,NO,,23,NO,,24,YES,7.0,24,YES,5.0,24,YES,5.0,24,YES,5.0,24,YES,11.0,NO,False,False,False
2019-09-30,2019,24,YES,12.54,24,YES,15.9,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,7.0,24,YES,10.0,YES,False,False,False
2019-10-01,2019,24,YES,12.05,24,YES,15.9,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False
2019-10-02,2019,24,YES,12.7,24,YES,16.88,24,YES,10.0,24,YES,16.0,24,YES,28.0,24,YES,17.0,24,YES,53.0,YES,True,True,False
2019-10-03,2019,24,YES,12.2,24,YES,15.89,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-10-04,2019,24,YES,12.15,24,YES,15.81,24,YES,16.0,24,YES,14.0,24,YES,1.0,24,YES,3.0,24,YES,0.0,YES,True,True,True
2019-10-05,2019,24,YES,12.04,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-10-06,2019,24,YES,12.0,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,13.0,24,YES,0.0,YES,True,True,True
2019-10-07,2019,24,YES,11.95,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-10-08,2019,24,YES,11.94,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-10-09,2019,24,YES,11.91,24,YES,15.81,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-10-10,2019,24,YES,11.92,24,YES,15.81,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-10-11,2019,24,YES,11.88,24,YES,15.81,24,YES,27.0,24,YES,11.0,24,YES,3.0,24,YES,11.0,24,YES,9.0,YES,True,True,True
2019-10-12,2019,24,YES,12.04,24,YES,15.8,24,YES,5.0,24,YES,2.0,24,YES,25.0,24,YES,11.0,24,YES,9.0,YES,True,True,True
2019-10-13,2019,24,YES,11.89,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-10-14,2019,24,YES,11.88,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
2019-10-15,2019,14,NO,,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2019-10-16,2019,14,NO,,24,YES,15.8,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False
2019-10-17,2019,24,YES,11.88,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False
2019-10-18,2019,24,YES,11.88,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False
2019-10-19,2019,24,YES,11.88,24,YES,15.8,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False
2019-10-20,2019,24,YES,11.88,24,YES,15.8,24,YES,1.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True
