Date,Year,Sto_Nino_WL_Valid_Hours,Sto_Nino_WL_24h_Pass,Sto_Nino_WL_DailyMax,Nangka_WL_Valid_Hours,Nangka_WL_24h_Pass,Nangka_WL_DailyMax,BosoBoso_Rain_Valid_Hours,BosoBoso_Rain_24h_Pass,BosoBoso_Rain_DailySum,Campana_Rain_Valid_Hours,Campana_Rain_24h_Pass,Campana_Rain_DailySum,Nangka_Rain_Valid_Hours,Nangka_Rain_24h_Pass,Nangka_Rain_DailySum,Oro_Rain_Valid_Hours,Oro_Rain_24h_Pass,Oro_Rain_DailySum,Aries_Rain_Valid_Hours,Aries_Rain_24h_Pass,Aries_Rain_DailySum,All7_Common_24h_Pass,Exact_t1_Eligible,Exact_t2_Eligible,Exact_t3_Eligible,PAGASA_SG_RH,Target_Y,Sto_Nino_DailyMaxWL_t_1,Sto_Nino_DailyMaxWL_t_2,Sto_Nino_DailyMaxWL_t_3,Nangka_DailyMaxWL_t_1,Nangka_DailyMaxWL_t_2,Nangka_DailyMaxWL_t_3,Mt_BosoBoso_Rain_t_1,Mt_BosoBoso_Rain_t_2,Mt_BosoBoso_Rain_t_3,Mt_Campana_Rain_t_1,Mt_Campana_Rain_t_2,Mt_Campana_Rain_t_3,Nangka_Rain_t_1,Nangka_Rain_t_2,Nangka_Rain_t_3,Mt_Oro_Rain_t_1,Mt_Oro_Rain_t_2,Mt_Oro_Rain_t_3,Mt_Aries_Rain_t_1,Mt_Aries_Rain_t_2,Mt_Aries_Rain_t_3,PAGASA_SG_RH_t_1,PAGASA_SG_RH_t_2,PAGASA_SG_RH_t_3,Mt_BosoBoso_Rain_2Day,Mt_BosoBoso_Rain_3Day,Mt_Campana_Rain_2Day,Mt_Campana_Rain_3Day,Nangka_Rain_2Day,Nangka_Rain_3Day,Mt_Oro_Rain_2Day,Mt_Oro_Rain_3Day,Mt_Aries_Rain_2Day,Mt_Aries_Rain_3Day
2017-08-06,2017,24,YES,12.95,24,YES,15.85,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,1.0,YES,True,True,True,83.0,12.95,12.38,12.99,13.96,15.85,16.05,16.95,0.0,3.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,9.0,0.0,19.0,1.0,0.0,1.0,76.0,79.0,83.0,3.0,4.0,5.0,5.0,3.0,4.0,9.0,28.0,1.0,2.0
2017-08-07,2017,24,YES,12.95,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,13.0,24,YES,2.0,24,YES,1.0,YES,True,True,True,78.0,12.95,12.95,12.38,12.99,15.85,15.85,16.05,0.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,83.0,76.0,79.0,0.0,3.0,3.0,5.0,3.0,3.0,10.0,10.0,2.0,2.0
2017-08-08,2017,24,YES,13.21,24,YES,15.89,24,YES,6.0,24,YES,1.0,24,YES,9.0,24,YES,16.0,24,YES,16.0,YES,True,True,True,85.0,13.21,12.95,12.95,12.38,15.84,15.85,15.85,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,3.0,2.0,1.0,9.0,1.0,1.0,1.0,78.0,83.0,76.0,0.0,0.0,0.0,3.0,13.0,16.0,3.0,12.0,2.0,3.0
2017-08-09,2017,24,YES,12.7,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,YES,True,True,True,72.0,12.7,13.21,12.95,12.95,15.89,15.84,15.85,6.0,0.0,0.0,1.0,0.0,0.0,9.0,13.0,0.0,16.0,2.0,1.0,16.0,1.0,1.0,85.0,78.0,83.0,6.0,6.0,1.0,1.0,22.0,22.0,18.0,19.0,17.0,18.0
2017-08-10,2017,24,YES,12.53,24,YES,15.83,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,4.0,24,YES,0.0,YES,True,True,True,71.0,12.53,12.7,13.21,12.95,15.84,15.89,15.84,0.0,6.0,0.0,0.0,1.0,0.0,0.0,9.0,13.0,1.0,16.0,2.0,0.0,16.0,1.0,72.0,85.0,78.0,6.0,6.0,1.0,1.0,9.0,22.0,17.0,19.0,16.0,17.0
2017-08-11,2017,24,YES,12.51,24,YES,15.82,24,YES,0.0,24,YES,5.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,YES,True,True,True,70.0,12.51,12.53,12.7,13.21,15.83,15.84,15.89,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,1.0,16.0,0.0,0.0,16.0,71.0,72.0,85.0,0.0,6.0,0.0,1.0,0.0,9.0,5.0,21.0,0.0,16.0
2017-08-12,2017,24,YES,13.01,24,YES,16.32,24,YES,84.0,24,YES,7.0,24,YES,3.0,24,YES,24.0,24,YES,16.0,YES,True,True,True,79.0,13.01,12.51,12.53,12.7,15.82,15.83,15.84,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,70.0,71.0,72.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,6.0,0.0,0.0
2017-08-13,2017,24,YES,12.63,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,YES,True,True,True,73.0,12.63,13.01,12.51,12.53,16.32,15.82,15.83,84.0,0.0,0.0,7.0,5.0,0.0,3.0,0.0,0.0,24.0,1.0,4.0,16.0,0.0,0.0,79.0,70.0,71.0,84.0,84.0,12.0,12.0,3.0,3.0,25.0,29.0,16.0,16.0
2017-08-14,2017,24,YES,12.89,24,YES,15.83,24,YES,0.0,24,YES,2.0,24,YES,1.0,24,YES,2.0,24,YES,0.0,YES,True,True,True,86.0,12.89,12.63,13.01,12.51,15.84,16.32,15.82,0.0,84.0,0.0,0.0,7.0,5.0,0.0,3.0,0.0,1.0,24.0,1.0,0.0,16.0,0.0,73.0,79.0,70.0,84.0,84.0,7.0,12.0,3.0,3.0,25.0,26.0,16.0,16.0
2017-08-15,2017,24,YES,12.44,24,YES,15.83,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,77.0,12.44,12.89,12.63,13.01,15.83,15.84,16.32,0.0,0.0,84.0,2.0,0.0,7.0,1.0,0.0,3.0,2.0,1.0,24.0,0.0,0.0,16.0,86.0,73.0,79.0,0.0,84.0,2.0,9.0,1.0,4.0,3.0,27.0,0.0,16.0
2017-08-16,2017,24,YES,12.5,24,YES,15.83,24,YES,0.0,24,YES,0.0,24,YES,2.0,24,YES,7.0,24,YES,1.0,YES,True,True,True,77.0,12.5,12.44,12.89,12.63,15.83,15.83,15.84,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,77.0,86.0,73.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0
2017-08-17,2017,24,YES,12.31,24,YES,15.83,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,63.0,12.31,12.5,12.44,12.89,15.83,15.83,15.83,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,7.0,0.0,2.0,1.0,0.0,0.0,77.0,77.0,86.0,0.0,0.0,0.0,2.0,2.0,3.0,7.0,9.0,1.0,1.0
2017-08-18,2017,24,YES,12.39,24,YES,15.84,24,YES,3.0,24,YES,6.0,24,YES,17.0,24,YES,7.0,24,YES,4.0,YES,True,True,True,76.0,12.39,12.31,12.5,12.44,15.83,15.83,15.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,63.0,77.0,77.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,7.0,1.0,1.0
2017-08-19,2017,24,YES,14.41,24,YES,17.58,24,YES,38.0,24,YES,29.0,24,YES,69.0,24,YES,166.0,24,YES,81.0,YES,True,True,True,89.0,14.41,12.39,12.31,12.5,15.84,15.83,15.83,3.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,2.0,7.0,0.0,7.0,4.0,0.0,1.0,76.0,63.0,77.0,3.0,3.0,6.0,6.0,17.0,19.0,7.0,14.0,4.0,5.0
2017-08-20,2017,24,YES,13.67,24,YES,16.58,24,YES,2.0,24,YES,6.0,24,YES,3.0,24,YES,10.0,24,YES,2.0,YES,True,True,True,75.0,13.67,14.41,12.39,12.31,17.58,15.84,15.83,38.0,3.0,0.0,29.0,6.0,0.0,69.0,17.0,0.0,166.0,7.0,0.0,81.0,4.0,0.0,89.0,76.0,63.0,41.0,41.0,35.0,35.0,86.0,86.0,173.0,173.0,85.0,85.0
2017-08-21,2017,24,YES,15.9,24,YES,19.46,24,YES,51.0,24,YES,71.0,24,YES,101.0,24,YES,156.0,24,YES,107.0,YES,True,True,True,91.0,15.9,13.67,14.41,12.39,16.58,17.58,15.84,2.0,38.0,3.0,6.0,29.0,6.0,3.0,69.0,17.0,10.0,166.0,7.0,2.0,81.0,4.0,75.0,89.0,76.0,40.0,43.0,35.0,41.0,72.0,89.0,176.0,183.0,83.0,87.0
2017-08-22,2017,24,YES,16.04,24,YES,19.43,24,YES,11.0,24,YES,19.0,24,YES,1.0,24,YES,2.0,24,YES,2.0,YES,True,True,True,84.0,16.04,15.9,13.67,14.41,19.46,16.58,17.58,51.0,2.0,38.0,71.0,6.0,29.0,101.0,3.0,69.0,156.0,10.0,166.0,107.0,2.0,81.0,91.0,75.0,89.0,53.0,91.0,77.0,106.0,104.0,173.0,166.0,332.0,109.0,190.0
2017-08-23,2017,24,YES,13.14,24,YES,16.7,24,YES,3.0,24,YES,5.0,24,YES,6.0,24,YES,0.0,24,YES,2.0,YES,True,True,True,80.0,13.14,16.04,15.9,13.67,19.43,19.46,16.58,11.0,51.0,2.0,19.0,71.0,6.0,1.0,101.0,3.0,2.0,156.0,10.0,2.0,107.0,2.0,84.0,91.0,75.0,62.0,64.0,90.0,96.0,102.0,105.0,158.0,168.0,109.0,111.0
2017-08-24,2017,24,YES,12.46,24,YES,15.89,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,2.0,24,YES,0.0,YES,True,True,True,80.0,12.46,13.14,16.04,15.9,16.7,19.43,19.46,3.0,11.0,51.0,5.0,19.0,71.0,6.0,1.0,101.0,0.0,2.0,156.0,2.0,2.0,107.0,80.0,84.0,91.0,14.0,65.0,24.0,95.0,7.0,108.0,2.0,158.0,4.0,111.0
2017-08-25,2017,24,YES,14.91,24,YES,18.06,24,YES,104.0,24,YES,64.0,24,YES,100.0,24,YES,88.0,24,YES,87.0,YES,True,True,True,86.0,14.91,12.46,13.14,16.04,15.89,16.7,19.43,0.0,3.0,11.0,0.0,5.0,19.0,0.0,6.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,80.0,80.0,84.0,3.0,14.0,5.0,24.0,6.0,7.0,2.0,4.0,2.0,4.0
2017-08-26,2017,23,NO,,24,YES,17.51,24,YES,17.0,24,YES,68.0,24,YES,8.0,24,YES,11.0,24,YES,8.0,NO,False,False,False,79.0,,14.91,12.46,13.14,18.06,15.89,16.7,104.0,0.0,3.0,64.0,0.0,5.0,100.0,0.0,6.0,88.0,2.0,0.0,87.0,0.0,2.0,86.0,80.0,80.0,104.0,107.0,64.0,69.0,100.0,106.0,90.0,90.0,87.0,89.0
2017-08-27,2017,23,NO,,24,YES,17.77,24,YES,0.0,24,YES,4.0,24,YES,14.0,24,YES,8.0,24,YES,25.0,NO,False,False,False,79.0,,,14.91,12.46,17.51,18.06,15.89,17.0,104.0,0.0,68.0,64.0,0.0,8.0,100.0,0.0,11.0,88.0,2.0,8.0,87.0,0.0,79.0,86.0,80.0,121.0,121.0,132.0,132.0,108.0,108.0,99.0,101.0,95.0,95.0
2017-08-28,2017,24,YES,13.84,24,YES,17.03,24,YES,24.0,24,YES,41.0,24,YES,16.0,24,YES,0.0,24,YES,33.0,YES,False,False,False,79.0,13.84,,,14.91,17.77,17.51,18.06,0.0,17.0,104.0,4.0,68.0,64.0,14.0,8.0,100.0,8.0,11.0,88.0,25.0,8.0,87.0,79.0,79.0,86.0,17.0,121.0,72.0,136.0,22.0,122.0,19.0,107.0,33.0,120.0
2017-08-29,2017,24,YES,13.18,24,YES,16.18,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False,81.0,13.18,13.84,,,17.03,17.77,17.51,24.0,0.0,17.0,41.0,4.0,68.0,16.0,14.0,8.0,0.0,8.0,11.0,33.0,25.0,8.0,79.0,79.0,79.0,24.0,41.0,45.0,113.0,30.0,38.0,8.0,19.0,58.0,66.0
2017-08-30,2017,24,YES,12.93,24,YES,16.02,24,YES,4.0,24,YES,4.0,24,YES,40.0,24,YES,0.0,24,YES,12.0,YES,True,True,False,82.0,12.93,13.18,13.84,,16.18,17.03,17.77,0.0,24.0,0.0,0.0,41.0,4.0,0.0,16.0,14.0,0.0,0.0,8.0,0.0,33.0,25.0,81.0,79.0,79.0,24.0,24.0,41.0,45.0,16.0,30.0,0.0,8.0,33.0,58.0
2017-08-31,2017,24,YES,12.87,24,YES,16.11,24,YES,7.0,24,YES,16.0,24,YES,16.0,24,YES,0.0,24,YES,29.0,YES,True,True,True,88.0,12.87,12.93,13.18,13.84,16.02,16.18,17.03,4.0,0.0,24.0,4.0,0.0,41.0,40.0,0.0,16.0,0.0,0.0,0.0,12.0,0.0,33.0,82.0,81.0,79.0,4.0,28.0,4.0,45.0,40.0,56.0,0.0,0.0,12.0,45.0
2017-09-01,2017,24,YES,12.67,24,YES,15.91,24,YES,11.0,24,YES,13.0,24,YES,9.0,12,NO,,24,YES,11.0,NO,False,False,False,78.0,12.67,12.87,12.93,13.18,16.11,16.02,16.18,7.0,4.0,0.0,16.0,4.0,0.0,16.0,40.0,0.0,0.0,0.0,0.0,29.0,12.0,0.0,88.0,82.0,81.0,11.0,11.0,20.0,20.0,56.0,56.0,0.0,0.0,41.0,41.0
2017-09-02,2017,24,YES,12.64,24,YES,15.88,24,YES,0.0,24,YES,4.0,24,YES,1.0,24,YES,0.0,24,YES,2.0,YES,False,False,False,78.0,12.64,12.67,12.87,12.93,15.91,16.11,16.02,11.0,7.0,4.0,13.0,16.0,4.0,9.0,16.0,40.0,,0.0,0.0,11.0,29.0,12.0,78.0,88.0,82.0,18.0,22.0,29.0,33.0,25.0,65.0,,,40.0,52.0
2017-09-03,2017,24,YES,12.39,24,YES,15.87,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False,76.0,12.39,12.64,12.67,12.87,15.88,15.91,16.11,0.0,11.0,7.0,4.0,13.0,16.0,1.0,9.0,16.0,0.0,,0.0,2.0,11.0,29.0,78.0,78.0,88.0,11.0,18.0,17.0,33.0,10.0,26.0,,,13.0,42.0
2017-09-04,2017,24,YES,12.2,24,YES,15.89,24,YES,1.0,24,YES,8.0,24,YES,2.0,24,YES,0.0,24,YES,1.0,YES,True,True,False,79.0,12.2,12.39,12.64,12.67,15.87,15.88,15.91,0.0,0.0,11.0,0.0,4.0,13.0,0.0,1.0,9.0,0.0,0.0,,0.0,2.0,11.0,76.0,78.0,78.0,0.0,11.0,4.0,17.0,1.0,10.0,0.0,,2.0,13.0
2017-09-05,2017,24,YES,12.45,24,YES,15.85,24,YES,4.0,24,YES,12.0,24,YES,1.0,6,NO,,24,YES,1.0,NO,False,False,False,85.0,12.45,12.2,12.39,12.64,15.89,15.87,15.88,1.0,0.0,0.0,8.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,79.0,76.0,78.0,1.0,1.0,8.0,12.0,2.0,3.0,0.0,0.0,1.0,3.0
2017-09-06,2017,24,YES,12.23,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,NO,False,False,False,76.0,12.23,12.45,12.2,12.39,15.85,15.89,15.87,4.0,1.0,0.0,12.0,8.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,1.0,0.0,85.0,79.0,76.0,5.0,5.0,20.0,20.0,3.0,3.0,,,2.0,2.0
2017-09-07,2017,24,YES,12.22,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,NO,False,False,False,66.0,12.22,12.23,12.45,12.2,15.84,15.85,15.89,0.0,4.0,1.0,0.0,12.0,8.0,0.0,1.0,2.0,,,0.0,0.0,1.0,1.0,76.0,85.0,79.0,4.0,5.0,12.0,20.0,1.0,3.0,,,1.0,2.0
2017-09-08,2017,24,YES,12.21,24,YES,15.83,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,NO,False,False,False,69.0,12.21,12.22,12.23,12.45,15.84,15.84,15.85,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,1.0,,,,0.0,0.0,1.0,66.0,76.0,85.0,0.0,4.0,0.0,12.0,0.0,1.0,,,0.0,1.0
2017-09-09,2017,24,YES,12.21,24,YES,15.83,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,NO,False,False,False,74.0,12.21,12.21,12.22,12.23,15.83,15.84,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,69.0,66.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2017-09-10,2017,24,YES,12.2,24,YES,15.83,24,YES,4.0,24,YES,7.0,24,YES,0.0,0,NO,,24,YES,1.0,NO,False,False,False,64.0,12.2,12.21,12.21,12.22,15.83,15.83,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,74.0,69.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2017-09-11,2017,24,YES,14.98,24,YES,18.27,24,YES,110.0,24,YES,112.0,24,YES,106.0,0,NO,,24,YES,95.0,NO,False,False,False,92.0,14.98,12.2,12.21,12.21,15.83,15.83,15.83,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,64.0,74.0,69.0,4.0,4.0,7.0,7.0,0.0,0.0,,,1.0,1.0
2017-09-12,2017,24,YES,15.9,24,YES,19.03,24,YES,76.0,24,YES,61.0,24,YES,46.0,0,NO,,24,YES,96.0,NO,False,False,False,90.0,15.9,14.98,12.2,12.21,18.27,15.83,15.83,110.0,4.0,0.0,112.0,7.0,0.0,106.0,0.0,0.0,,,,95.0,1.0,0.0,92.0,64.0,74.0,114.0,114.0,119.0,119.0,106.0,106.0,,,96.0,96.0
2017-09-13,2017,24,YES,13.61,24,YES,16.54,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,NO,False,False,False,75.0,13.61,15.9,14.98,12.2,19.03,18.27,15.83,76.0,110.0,4.0,61.0,112.0,7.0,46.0,106.0,0.0,,,,96.0,95.0,1.0,90.0,92.0,64.0,186.0,190.0,173.0,180.0,152.0,152.0,,,191.0,192.0
2017-09-14,2017,24,YES,12.72,24,YES,16.09,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,NO,False,False,False,75.0,12.72,13.61,15.9,14.98,16.54,19.03,18.27,0.0,76.0,110.0,0.0,61.0,112.0,0.0,46.0,106.0,,,,0.0,96.0,95.0,75.0,90.0,92.0,76.0,186.0,61.0,173.0,46.0,152.0,,,96.0,191.0
2017-09-15,2017,24,YES,12.57,24,YES,16.09,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,NO,False,False,False,74.0,12.57,12.72,13.61,15.9,16.09,16.54,19.03,0.0,0.0,76.0,0.0,0.0,61.0,0.0,0.0,46.0,,,,0.0,0.0,96.0,75.0,75.0,90.0,0.0,76.0,0.0,61.0,0.0,46.0,,,0.0,96.0
2017-09-16,2017,24,YES,12.46,24,YES,16.09,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,1.0,NO,False,False,False,75.0,12.46,12.57,12.72,13.61,16.09,16.09,16.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,74.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2017-09-17,2017,24,YES,13.01,24,YES,16.44,24,YES,29.0,24,YES,0.0,24,YES,21.0,0,NO,,24,YES,26.0,NO,False,False,False,78.0,13.01,12.46,12.57,12.72,16.09,16.09,16.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,75.0,74.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0
2017-09-18,2017,24,YES,12.95,24,YES,16.01,24,YES,0.0,24,YES,0.0,24,YES,1.0,0,NO,,24,YES,1.0,NO,False,False,False,78.0,12.95,13.01,12.46,12.57,16.44,16.09,16.09,29.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,,,,26.0,1.0,0.0,78.0,75.0,74.0,29.0,29.0,0.0,0.0,21.0,21.0,,,27.0,27.0
2017-09-19,2017,24,YES,13.87,24,YES,17.27,24,YES,8.0,24,YES,13.0,24,YES,80.0,0,NO,,24,YES,8.0,NO,False,False,False,88.0,13.87,12.95,13.01,12.46,16.01,16.44,16.09,0.0,29.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,,,,1.0,26.0,1.0,78.0,78.0,75.0,29.0,29.0,0.0,0.0,22.0,22.0,,,27.0,28.0
2017-09-20,2017,24,YES,14.6,24,YES,17.26,24,YES,0.0,24,YES,30.0,24,YES,117.0,0,NO,,24,YES,14.0,NO,False,False,False,81.0,14.6,13.87,12.95,13.01,17.27,16.01,16.44,8.0,0.0,29.0,13.0,0.0,0.0,80.0,1.0,21.0,,,,8.0,1.0,26.0,88.0,78.0,78.0,8.0,37.0,13.0,13.0,81.0,102.0,,,9.0,35.0
2017-09-21,2017,24,YES,13.11,24,YES,16.32,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,NO,False,False,False,81.0,13.11,14.6,13.87,12.95,17.26,17.27,16.01,0.0,8.0,0.0,30.0,13.0,0.0,117.0,80.0,1.0,,,,14.0,8.0,1.0,81.0,88.0,78.0,8.0,8.0,43.0,43.0,197.0,198.0,,,22.0,23.0
2017-09-22,2017,24,YES,12.94,24,YES,16.62,24,YES,9.0,24,YES,7.0,24,YES,21.0,0,NO,,24,YES,29.0,NO,False,False,False,84.0,12.94,13.11,14.6,13.87,16.32,17.26,17.27,0.0,0.0,8.0,0.0,30.0,13.0,0.0,117.0,80.0,,,,0.0,14.0,8.0,81.0,81.0,88.0,0.0,8.0,30.0,43.0,117.0,197.0,,,14.0,22.0
2017-09-23,2017,24,YES,12.57,24,YES,15.91,24,YES,1.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,NO,False,False,False,86.0,12.57,12.94,13.11,14.6,16.62,16.32,17.26,9.0,0.0,0.0,7.0,0.0,30.0,21.0,0.0,117.0,,,,29.0,0.0,14.0,84.0,81.0,81.0,9.0,9.0,7.0,37.0,21.0,138.0,,,29.0,43.0
2017-09-24,2017,24,YES,12.42,24,YES,15.86,24,YES,0.0,24,YES,0.0,24,YES,0.0,0,NO,,24,YES,0.0,NO,False,False,False,72.0,12.42,12.57,12.94,13.11,15.91,16.62,16.32,1.0,9.0,0.0,0.0,7.0,0.0,0.0,21.0,0.0,,,,0.0,29.0,0.0,86.0,84.0,81.0,10.0,10.0,7.0,7.0,21.0,21.0,,,29.0,29.0
2017-09-25,2017,24,YES,12.56,24,YES,16.3,24,YES,13.0,24,YES,10.0,24,YES,6.0,19,NO,,24,YES,25.0,NO,False,False,False,83.0,12.56,12.42,12.57,12.94,15.86,15.91,16.62,0.0,1.0,9.0,0.0,0.0,7.0,0.0,0.0,21.0,,,,0.0,0.0,29.0,72.0,86.0,84.0,1.0,10.0,0.0,7.0,0.0,21.0,,,0.0,29.0
2017-09-26,2017,24,YES,12.46,24,YES,15.86,24,YES,7.0,24,YES,5.0,24,YES,8.0,24,YES,10.0,24,YES,8.0,YES,False,False,False,89.0,12.46,12.56,12.42,12.57,16.3,15.86,15.91,13.0,0.0,1.0,10.0,0.0,0.0,6.0,0.0,0.0,,,,25.0,0.0,0.0,83.0,72.0,86.0,13.0,14.0,10.0,10.0,6.0,6.0,,,25.0,25.0
2017-09-27,2017,24,YES,12.37,24,YES,15.85,24,YES,0.0,24,YES,2.0,24,YES,1.0,24,YES,1.0,24,YES,0.0,YES,True,False,False,79.0,12.37,12.46,12.56,12.42,15.86,16.3,15.86,7.0,13.0,0.0,5.0,10.0,0.0,8.0,6.0,0.0,10.0,,,8.0,25.0,0.0,89.0,83.0,72.0,20.0,20.0,15.0,15.0,14.0,14.0,,,33.0,33.0
2017-09-28,2017,24,YES,12.34,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False,78.0,12.34,12.37,12.46,12.56,15.85,15.86,16.3,0.0,7.0,13.0,2.0,5.0,10.0,1.0,8.0,6.0,1.0,10.0,,0.0,8.0,25.0,79.0,89.0,83.0,7.0,20.0,7.0,17.0,9.0,15.0,11.0,,8.0,33.0
2017-09-29,2017,24,YES,12.33,24,YES,15.874,24,YES,6.0,24,YES,10.0,24,YES,1.0,24,YES,1.0,24,YES,6.0,YES,True,True,True,86.0,12.33,12.34,12.37,12.46,15.84,15.85,15.86,0.0,0.0,7.0,0.0,2.0,5.0,0.0,1.0,8.0,0.0,1.0,10.0,0.0,0.0,8.0,78.0,79.0,89.0,0.0,7.0,2.0,7.0,1.0,9.0,1.0,11.0,0.0,8.0
2017-09-30,2017,24,YES,12.42,24,YES,15.84,24,YES,8.0,24,YES,4.0,24,YES,17.0,24,YES,8.0,24,YES,7.0,YES,True,True,True,93.0,12.42,12.33,12.34,12.37,15.874,15.84,15.85,6.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,86.0,78.0,79.0,6.0,6.0,10.0,12.0,1.0,2.0,1.0,2.0,6.0,6.0
2017-10-01,2017,24,YES,12.32,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,YES,True,True,True,88.0,12.32,12.42,12.33,12.34,15.84,15.874,15.84,8.0,6.0,0.0,4.0,10.0,0.0,17.0,1.0,0.0,8.0,1.0,0.0,7.0,6.0,0.0,93.0,86.0,78.0,14.0,14.0,14.0,14.0,18.0,18.0,9.0,9.0,13.0,13.0
2017-10-02,2017,24,YES,12.3,24,YES,15.84,24,YES,5.0,24,YES,8.0,24,YES,4.0,24,YES,8.0,24,YES,6.0,YES,True,True,True,84.0,12.3,12.32,12.42,12.33,15.84,15.84,15.874,0.0,8.0,6.0,0.0,4.0,10.0,0.0,17.0,1.0,1.0,8.0,1.0,0.0,7.0,6.0,88.0,93.0,86.0,8.0,14.0,4.0,14.0,17.0,18.0,9.0,10.0,7.0,13.0
2017-10-03,2017,24,YES,12.56,24,YES,15.84,24,YES,0.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,1.0,YES,True,True,True,83.0,12.56,12.3,12.32,12.42,15.84,15.84,15.84,5.0,0.0,8.0,8.0,0.0,4.0,4.0,0.0,17.0,8.0,1.0,8.0,6.0,0.0,7.0,84.0,88.0,93.0,5.0,13.0,8.0,12.0,4.0,21.0,9.0,17.0,6.0,13.0
